draw,pearson_r,spearman_rho,cosine_similarity,sign_concordance,projection
588,-0.27579676822491284,-0.22347826086956518,-0.5629535519717279,0.3333333333333333,-0.09883181155893865
589,0.23037460890961206,0.17565217391304347,-0.17392117895731016,0.4583333333333333,-0.0308587065221233
590,-0.377183207693215,-0.38,0.08774095286007734,0.5416666666666666,0.015522909846451155
591,-0.2836684417750678,-0.32956521739130434,0.4120803108903549,0.75,0.09030408339526738
592,0.6178704125571384,0.5834782608695652,0.6780062214216112,0.7083333333333334,0.12412367961737149
593,-0.07700640589398075,-0.08521739130434783,0.06493346009302335,0.625,0.008742183796456904
594,0.3833506391838416,0.3652173913043478,0.7104559953905909,0.7916666666666666,0.1807540109202686
595,0.039432521057182715,0.04608695652173912,0.40839034151823417,0.6666666666666666,0.053450421772247625
596,0.4835993976513221,0.5426086956521738,0.04471856239181277,0.4583333333333333,0.008899766379386413
597,0.2003975205000224,-0.011304347826086955,0.18740912003585528,0.4583333333333333,0.023227793355484264
598,0.3375592607591067,0.2756521739130435,0.6091299463448085,0.7083333333333334,0.08827379167041872
599,0.347593013576182,0.3095652173913043,0.604330487312739,0.6666666666666666,0.09235967266785451
600,0.1508338628500788,0.26347826086956516,0.017318171510503886,0.3333333333333333,0.002943548357187799
601,-0.3553520347059286,-0.19043478260869565,0.11615584931798298,0.625,0.016460416343750242
602,0.037697938088183655,0.034782608695652174,-0.24015727601087633,0.3333333333333333,-0.030828787101560833
603,0.7133110367057176,0.5382608695652172,-0.016339980751202375,0.2916666666666667,-0.0029078347118237187
604,-0.10802125071923803,-0.15304347826086956,-0.23141822323070735,0.4166666666666667,-0.02727629570715382
605,0.3835784141591071,0.30347826086956514,0.13896568504723736,0.5,0.015747692684146875
606,0.4738077891201209,0.3904347826086956,0.6168161180771061,0.5833333333333334,0.14939795495292887
607,-0.535183862889951,-0.43478260869565216,-0.5156877536155325,0.4583333333333333,-0.07814978773514739
608,-0.34747731926386766,-0.29478260869565215,0.3546336173090213,0.7083333333333334,0.09730620896463589
609,-0.184201602664688,-0.29130434782608694,-0.35084442619363804,0.2916666666666667,-0.03700853215562921
610,-0.5180120111384368,-0.49478260869565216,-0.6642799511664212,0.125,-0.11311053632991697
611,0.004390300586311638,-0.06521739130434781,-0.5637432745139738,0.16666666666666666,-0.099048162431191
612,0.18244564642163635,0.19652173913043475,0.06312960854436174,0.5416666666666666,0.0073153184336237475
613,-0.3186705595048288,-0.2078260869565217,-0.4580620261480254,0.2916666666666667,-0.04942789738937011
614,-0.09404116364955784,-0.17043478260869566,-0.29829466742688177,0.25,-0.03401288966392977
615,0.09338657354416857,-0.05304347826086955,0.12044589259573481,0.5,0.016805144803010007
616,-0.5012693159713321,-0.47130434782608693,-0.6363698734267603,0.25,-0.09174141131800383
617,0.1581389957380001,0.17043478260869566,-4.572033503435423e-05,0.5833333333333334,-7.080505407527214e-06
618,-0.5793379620272647,-0.5347826086956522,-0.23346675715764958,0.6666666666666666,-0.02523307560918514
619,0.42058684483869047,0.41130434782608694,0.08392743216937817,0.4166666666666667,0.007556654453017851
620,-0.5216676225359995,-0.5034782608695652,0.24066521032016047,0.6666666666666666,0.048762999718198856
621,-0.10790529150938363,0.02260869565217391,-0.15333375713778047,0.5416666666666666,-0.02547904406353767
622,-0.11447096045831227,-0.08695652173913042,-0.2981960101958278,0.4166666666666667,-0.03847559865965697
623,0.5958913488164269,0.5817391304347826,0.3029507121656256,0.5416666666666666,0.048284542126220915
624,0.05712694269302007,0.006956521739130434,-0.4893866463983174,0.20833333333333334,-0.07441303382108622
625,0.17463862877505426,0.2217391304347826,-0.5160533175205403,0.125,-0.12871448025340262
626,0.24165625076015632,0.19304347826086957,-0.4421884116212272,0.25,-0.12309083302515154
627,-0.07737443320241263,-0.18173913043478263,-0.08395019024203068,0.5416666666666666,-0.00995962431753393
628,-0.27708929485888073,-0.2643478260869565,0.007812795883084258,0.5833333333333334,0.000990364893175488
629,0.19712903642846252,0.08,-0.5115727460814569,0.20833333333333334,-0.08510504002032318
630,-0.19728525270445468,-0.15304347826086956,0.2385978079195237,0.5833333333333334,0.06585908784236687
631,-0.355706436491405,-0.3930434782608695,0.3523940926869382,0.75,0.05187218981548273
632,0.2009954463103747,0.2773913043478261,0.5397572746464027,0.625,0.0575157780399627
633,-0.3740427082560097,-0.23565217391304347,0.005717760951706775,0.5,0.0006629002656414586
634,0.12012915818526802,0.05565217391304347,0.01647685926201503,0.5,0.002115598473939719
635,-0.004231600409243088,0.05130434782608695,0.3042423791301239,0.6666666666666666,0.047831190766803894
636,-0.28677139672681473,-0.3121739130434782,0.19396382444298826,0.5416666666666666,0.03657340409618104
637,0.2283311764344041,0.2504347826086956,0.6416555260083112,0.75,0.16114884958863934
638,0.5384434651392052,0.5304347826086956,0.4175845848280331,0.5416666666666666,0.06908096806224105
639,0.24882082665300445,0.26608695652173914,0.11137103056681909,0.5416666666666666,0.013702593567055256
640,-0.10156929398192274,-0.03130434782608695,0.4462895889249303,0.7916666666666666,0.0703071314385665
641,0.28868718224375833,0.2208695652173913,-0.43786567353169215,0.20833333333333334,-0.07819627867890903
642,-0.08091314000525568,-0.03565217391304347,-0.38899628722018065,0.4166666666666667,-0.05712225075182654
643,-0.5675103240513194,-0.33391304347826084,0.04688407412772037,0.6666666666666666,0.006523186710858663
644,-0.027822270026889438,0.007826086956521738,-0.6111364040939457,0.125,-0.15511358051008983
645,-0.4615009588521596,-0.37913043478260866,0.2718573830895153,0.75,0.05037484026621165
646,0.319043087150181,0.2504347826086956,0.44616480192955443,0.5,0.07899110554569662
647,-0.27421179278800933,-0.17739130434782607,0.012568044016161435,0.5416666666666666,0.0018894565207685436
648,-0.34108815736563536,-0.28782608695652173,-0.5755748090003273,0.3333333333333333,-0.07198477756657498
649,0.2901391791698578,0.2817391304347826,-0.26013936848455754,0.25,-0.04630594356437042
650,-0.08348987781484714,-0.2052173913043478,0.5031394906425588,0.75,0.12132289323954487
651,-0.4637268096748654,-0.4391304347826086,-0.2990554738152041,0.4583333333333333,-0.049272683297827885
652,0.3100607580808086,0.34956521739130436,0.038191701857670714,0.4166666666666667,0.005059246531248674
653,-0.12563380475947494,-0.10869565217391304,0.18546494960651783,0.625,0.01893435779881008
654,0.40551195884490343,0.29478260869565215,0.10063302226952142,0.4583333333333333,0.016052623252598652
655,-0.03794636876086589,-0.019130434782608695,0.06569892867857285,0.5416666666666666,0.007994851274872409
656,0.22296099258300442,0.1408695652173913,0.13029804409523907,0.3333333333333333,0.019392666619915015
657,-0.38733262802809576,-0.4260869565217391,-0.6893509202343304,0.20833333333333334,-0.13469244505944014
658,-0.09818393551355203,-0.020869565217391303,-0.4955228305966636,0.25,-0.07337108808122281
659,0.006346712369629359,-0.14608695652173911,-0.5040295901522049,0.3333333333333333,-0.07927157800371071
660,0.6517408823527349,0.551304347826087,-0.38556215641192465,0.20833333333333334,-0.11387810695879538
661,0.2651506414933037,0.27999999999999997,0.11835464735068166,0.5833333333333334,0.023519740090539247
662,0.45795246717924565,0.43043478260869555,0.02692383298322538,0.4166666666666667,0.0033962840102256284
663,0.25815408808308415,0.20608695652173914,-0.45264861362170616,0.16666666666666666,-0.101405074645333
664,-0.2915025157820774,-0.42,-0.2307627681204034,0.5,-0.024536968189679043
665,-0.03237144506372587,0.04869565217391304,-0.498863309728253,0.2916666666666667,-0.05877749301837821
666,-0.4536443965018412,-0.3782608695652173,-0.698376646395394,0.25,-0.1146088280096525
667,0.5737667774126995,0.5147826086956522,0.0862218768714563,0.375,0.013859258813150256
668,0.5269860534112045,0.4060869565217391,0.6207146655194749,0.7083333333333334,0.11513194449388829
669,-0.0505255757264509,-0.05913043478260869,0.5877738811410052,0.875,0.1561296207347258
670,-0.754762055546741,-0.6530434782608695,-0.8613512532790755,0.20833333333333334,-0.16998999158698666
671,-0.10412580167940198,0.05217391304347826,0.2676560247418135,0.625,0.03706818334143742
672,-0.0012996199599744351,0.12869565217391304,-0.3380529484282142,0.375,-0.045224031593744995
673,-0.015237712287118982,0.13999999999999999,0.3477336297706104,0.75,0.05028962955945237
674,-0.7162443347960883,-0.7452173913043478,-0.8579897156785203,0.125,-0.19893036331646413
675,0.3631067754600345,0.2721739130434782,0.4156619574084161,0.625,0.06673604559294016
676,0.4255471700932735,0.3478260869565217,0.458935200619579,0.6666666666666666,0.08914634622620987
677,-0.2508629283027274,-0.33391304347826084,0.045305962771935174,0.4583333333333333,0.006365384797593102
678,0.0028053525625507704,-0.08347826086956521,0.007955693311876035,0.5833333333333334,0.0011628486671557592
679,0.5089690505180916,0.5252173913043477,0.31907250732968523,0.5833333333333334,0.04415568102172946
680,0.2445954460087799,0.27391304347826084,0.6514096130476861,0.8333333333333334,0.09648336232831088
681,-0.6399745828150633,-0.58,-0.3826005333839551,0.5416666666666666,-0.04833997216407042
682,-0.5881135823191821,-0.551304347826087,-0.06374883566073537,0.7083333333333334,-0.01108995846479619
683,-0.3922729253281032,-0.35913043478260864,0.33944857098823117,0.7083333333333334,0.08019488528684666
684,0.3234382050586796,0.2939130434782608,0.6589790903444877,0.7916666666666666,0.12203393705254244
685,0.37729838764586426,0.42173913043478256,0.22224159962713705,0.6666666666666666,0.04180062989446494
686,0.01189238822330603,-0.049565217391304345,-0.4509490419595644,0.25,-0.04062605681944112
687,0.20935523967328418,0.1878260869565217,0.5850917120097312,0.6666666666666666,0.12296143457761544
688,-0.3624658462141277,-0.38434782608695645,-0.03177446629434923,0.4583333333333333,-0.005036452777419896
689,-0.20158974181630973,-0.2478260869565217,0.2576056269073623,0.7083333333333334,0.04004555088853505
690,-0.5145521088731717,-0.4452173913043478,0.20334222583645284,0.6666666666666666,0.04714391574795544
691,0.04843512890752128,0.042608695652173914,-0.26828244618236397,0.3333333333333333,-0.03919379778276773
692,0.005741855692881007,-0.027826086956521737,0.5553130884174869,0.7916666666666666,0.11867050233142902
693,-0.6071772068829051,-0.5634782608695652,-0.1991981689736736,0.5833333333333334,-0.03538895083161552
694,-0.20757144905861818,-0.25217391304347825,-0.06067794940077323,0.5416666666666666,-0.009545196019522655
695,-0.19046806806866057,-0.17913043478260868,-0.5418005174414144,0.3333333333333333,-0.11349778011526597
696,0.1784261940926239,0.21391304347826084,-0.08541074217581855,0.375,-0.012840310100206287
697,-0.3356827718461246,-0.2678260869565217,-0.5515105296076582,0.3333333333333333,-0.09663122464997577
698,0.5149964145460214,0.4208695652173913,0.03113164099249679,0.4166666666666667,0.004399167366898155
699,-0.2669183918460999,-0.29913043478260865,-0.5543578778972497,0.20833333333333334,-0.12056796858019694
700,-0.013762808053092032,0.013913043478260868,-0.11832278191087672,0.5,-0.022062509350306746
701,0.31407593966941477,0.30347826086956514,-0.3293831046626342,0.20833333333333334,-0.07168719857371326
702,-0.3168258394043189,-0.19652173913043475,0.02181657254625234,0.5416666666666666,0.0034697651005766083
703,-0.4197479090374992,-0.40695652173913033,-0.20960071341792058,0.4583333333333333,-0.03313089101349053
704,-0.2863467207555036,-0.3078260869565217,0.19784333339959886,0.625,0.029312799353163964
705,-0.09031118852522421,-0.11391304347826085,0.4135369403711867,0.7083333333333334,0.07706162953247052
706,-0.1789427580556807,-0.10173913043478258,-0.38869113782321685,0.4166666666666667,-0.056036689585179794
707,0.2945638781179264,0.26608695652173914,-0.18132835839766542,0.4166666666666667,-0.030426675875206418
708,-0.2443699670449682,-0.29913043478260865,-0.5298642562420658,0.3333333333333333,-0.09622936919818587
709,0.16893785816958684,0.19130434782608693,-0.12261721242343133,0.5,-0.017259310586431844
710,0.04636590350740663,0.1217391304347826,0.4543564051126353,0.625,0.10372870057431392
711,-0.17297457796839494,-0.13565217391304346,-0.6512438869184275,0.16666666666666666,-0.1452876801630486
712,0.3618475980048548,0.33999999999999997,-0.30563851898461813,0.375,-0.07436060163336998
713,-0.29592158166097143,-0.29913043478260865,0.28852992501020475,0.6666666666666666,0.05694661277236538
714,-0.26927839758449296,-0.2582608695652174,-0.3462361729295437,0.5416666666666666,-0.03584390051294168
715,-0.5821318151760252,-0.4417391304347826,-0.15623137005315402,0.6666666666666666,-0.025057565295747174
716,0.16099622971200162,0.12,0.3580521588829966,0.6666666666666666,0.0576537115330719
717,-0.16713918658145804,-0.13565217391304346,-0.019605767828030432,0.6666666666666666,-0.0027144879766587407
718,0.4183142625586507,0.4121739130434783,0.5672809257847338,0.75,0.07612642548636442
719,-0.5310783093404534,-0.5539130434782608,-0.05884163006243113,0.5833333333333334,-0.009404646436402823
720,-0.12464248010706033,-0.010434782608695651,0.31639534535992025,0.625,0.036470947567819295
721,0.3018424070600661,0.328695652173913,0.6188817984996151,0.7083333333333334,0.10048319328631841
722,-0.28964913821031385,-0.2069565217391304,0.2662231281996346,0.6666666666666666,0.05299566761966386
723,0.07574067988096257,0.1417391304347826,0.6345619072125778,0.875,0.12313089482811987
724,-0.39053393877791753,-0.3426086956521739,-0.2181160189255678,0.4583333333333333,-0.031248947661733986
725,-0.18475138532018212,-0.18173913043478263,-0.08496736108958164,0.4583333333333333,-0.014675477130496186
726,-0.13086534411451708,-0.24695652173913044,-0.6597001963221699,0.125,-0.12902706780411582
727,0.24647959836748104,0.2895652173913043,-0.17013085855501034,0.3333333333333333,-0.02774142433111783
728,-0.23784283808614623,-0.1695652173913043,0.11717317396620303,0.5,0.023718650043225962
729,0.13627776085274157,0.1026086956521739,0.25445401338160695,0.7083333333333334,0.04283020440594812
730,0.20571298795614804,0.08434782608695651,0.12216730778274518,0.4583333333333333,0.012933314476600533
731,0.35302615348374444,0.34347826086956523,0.6684779824362921,0.75,0.10516476668896885
732,0.399734219300691,0.2478260869565217,0.6439508464862687,0.75,0.07331924087701734
733,0.35317487791777236,0.23391304347826083,0.5378106766806765,0.7083333333333334,0.10564235633058684
734,0.6277751702799534,0.5017391304347826,0.8148933962097885,0.7916666666666666,0.17375207601194773
735,-0.016529129372052066,-0.0634782608695652,0.5408719878146002,0.7916666666666666,0.10988495765897276
736,0.34594737249844454,0.4391304347826086,0.23142613264428677,0.5,0.032745199170294025
737,0.00314447527627805,-0.08086956521739129,-0.05578023000865848,0.3333333333333333,-0.006484633260227239
738,0.10875068318644143,-0.003478260869565217,0.4400688488768429,0.75,0.08070595339660831
739,-0.12928107284400328,-0.10782608695652172,0.19532456273063104,0.625,0.03217428239747116
740,-0.4482827275533125,-0.3878260869565217,-0.6482905259245073,0.25,-0.08631145768575445
741,-0.03622895957834731,-0.1208695652173913,0.23782759189921496,0.625,0.025404640329770547
742,-0.5600813643910636,-0.6130434782608695,-0.6198980851870622,0.2916666666666667,-0.07832572413196637
743,0.21616826267706535,0.2417391304347826,-0.09468906571185784,0.4583333333333333,-0.0157516168600444
744,0.30943326938583005,0.33304347826086955,0.6472348243297351,0.7916666666666666,0.0843658889922176
745,0.46363752678095566,0.4530434782608695,0.5026336509840875,0.6666666666666666,0.07313124295991993
746,0.3879315998201848,0.43043478260869555,-0.1539159514669601,0.3333333333333333,-0.030549251936513873
747,-0.5839588572204994,-0.5504347826086956,-0.8016996998515684,0.125,-0.17538185146730553
748,0.093458689713313,0.07913043478260869,0.40398219921574424,0.7083333333333334,0.05177988359536317
749,-0.7385386254555257,-0.7408695652173911,-0.08500645413197172,0.625,-0.016693040094788805
750,-0.7529981079509844,-0.7304347826086957,-0.8366558742954715,0.20833333333333334,-0.12278596000986504
751,-0.18513685080433329,-0.1782608695652174,-0.6321992118893417,0.125,-0.12218288734200812
752,-0.20123924915628272,-0.12956521739130433,-0.149271430512893,0.5,-0.012865805550846895
753,-0.21878454991016236,-0.17652173913043476,-0.13298690337283092,0.4166666666666667,-0.020883775249487903
754,-0.6300960347325608,-0.5260869565217391,-0.6039503534652292,0.375,-0.12207216542715726
755,0.3260781076466626,0.1408695652173913,-0.1958415133704409,0.2916666666666667,-0.02978864439085562
756,-0.09896433321864435,-0.08,-0.4131327670715857,0.3333333333333333,-0.04530198605222552
757,-0.4044685190415127,-0.33304347826086955,-0.6390361931029753,0.3333333333333333,-0.14751081798376176
758,-0.5799914734405696,-0.7269565217391305,-0.3084598318073454,0.4166666666666667,-0.038285524535955996
759,-0.2983540671614983,-0.2539130434782608,-0.6020583662940062,0.20833333333333334,-0.09651871076434326
760,0.17741843659786494,0.23652173913043475,-0.23802309401462288,0.4166666666666667,-0.04189322957948508
761,0.39187727117660415,0.2495652173913043,0.24730464590759865,0.4583333333333333,0.048794235759988085
762,0.042277443579433645,0.07217391304347825,-0.3020463333693702,0.2916666666666667,-0.038863936006837484
763,0.07366230070543325,0.05652173913043478,0.38904628395525587,0.5833333333333334,0.07281198779525186
764,0.5149905077906618,0.4878260869565217,0.7721737975384823,0.9166666666666666,0.20888521535766288
765,0.020426665244834736,0.08956521739130434,0.4036481435757121,0.625,0.04346082297558527
766,-0.002771692310369881,-0.05913043478260869,0.4178819615608517,0.6666666666666666,0.03967642458037482
767,0.5282989810402021,0.5756521739130435,0.6482290202514212,0.625,0.11793753015225464
768,0.09644005459307145,0.09391304347826085,-0.5430409212261779,0.20833333333333334,-0.12407693747531305
769,-0.38718381612899255,-0.38608695652173913,-0.38484339066202655,0.3333333333333333,-0.05179543518264951
770,-0.3055202988067515,-0.2252173913043478,-0.26118841991219155,0.4583333333333333,-0.04451279358919837
771,0.6288498134608471,0.48869565217391303,0.19410585190737092,0.4166666666666667,0.03991967987811026
772,0.16184745129436892,0.15739130434782608,0.539049392571514,0.7916666666666666,0.0934627572623689
773,-0.3269993312594892,-0.2895652173913043,0.285602328996413,0.7083333333333334,0.030844079273356566
774,-0.23367654125875836,-0.19391304347826085,0.5160964148165164,0.875,0.15672681999687965
775,-0.006774488814074275,-0.05130434782608695,0.5234617909673945,0.7916666666666666,0.11489065058967174
776,0.35744787578624787,0.3608695652173913,0.3164096917343324,0.5833333333333334,0.03381215662833486
777,-0.09025237172379001,-0.09652173913043478,-0.39793636210517197,0.2916666666666667,-0.04952693685292665
778,0.5517326944724806,0.54,0.743765843206461,0.7916666666666666,0.14838265545797752
779,-0.08536330759010262,-0.11391304347826085,-0.1325273301617505,0.4583333333333333,-0.015083234093369579
780,-0.2682990692813313,-0.2713043478260869,0.03057138948820526,0.5416666666666666,0.00464068489570349
781,-0.5468637079396825,-0.5208695652173913,0.2625943626067012,0.7916666666666666,0.050054619232005555
782,-0.011311856274161376,-0.12,0.3898053953951531,0.8333333333333334,0.055689181484050804
783,-0.24912203221103357,-0.2782608695652174,-0.6167613697579333,0.20833333333333334,-0.08812496133387089
784,0.5307571727749822,0.47130434782608693,0.6928325743820789,0.7916666666666666,0.11560045477395249
785,0.6061339494633389,0.4260869565217391,0.300169987230668,0.4583333333333333,0.033709718737291006
786,0.27540145697832336,0.15565217391304348,-0.18933594711447554,0.25,-0.04076629348390757
787,-0.6710346680308755,-0.6278260869565216,-0.4483737645348673,0.5,-0.07709908899906097
788,0.2783611848946176,0.22347826086956518,-0.48405088466002677,0.20833333333333334,-0.11562935107287313
789,0.19032922591847784,0.21565217391304345,0.05739387986192991,0.5,0.009959996439441194
790,-0.038579477666814486,0.019130434782608695,-0.3445933193485527,0.5416666666666666,-0.04365075717703435
791,-0.5391824267491558,-0.4504347826086956,0.10186563609210762,0.7083333333333334,0.013773584899041865
792,0.1395093197524596,0.047826086956521734,0.5164618461964459,0.75,0.09648684965638687
793,-0.42700004034088485,-0.3991304347826086,-0.6429902877953618,0.3333333333333333,-0.11566542494403173
794,0.003314220720247993,0.02260869565217391,0.39775881317975664,0.5833333333333334,0.04867143972002145
795,-0.15864838756480315,-0.13391304347826086,0.3952435075118633,0.6666666666666666,0.052572703840054254
796,0.29346086103253033,0.24434782608695652,0.20009847306665868,0.5416666666666666,0.027855355905937462
797,-0.050106424334740794,0.042608695652173914,0.052109936879619206,0.5833333333333334,0.008600615403212905
798,-0.23272622345886426,-0.13130434782608694,-0.6660823992268248,0.20833333333333334,-0.13527797708241013
799,-0.2805164484539587,-0.37652173913043474,-0.46549464058502926,0.3333333333333333,-0.08144160938483912
800,-0.04836649611752497,-0.017391304347826087,0.4229747119363341,0.625,0.05868591825173299
801,-0.5863969963849621,-0.5191304347826087,0.13549904921555447,0.625,0.02821781829656213
802,-0.3314932707338326,-0.3478260869565217,0.11276819235971777,0.6666666666666666,0.01938834649711078
803,0.29059744682665245,0.26347826086956516,0.5777169870277101,0.75,0.10278935429993546
804,0.5009332257245329,0.4452173913043478,0.06306421951458933,0.4166666666666667,0.009309403006480333
805,-0.12552194614013965,-0.08521739130434783,-0.1473564068387351,0.5416666666666666,-0.020414302942440492
806,-0.6145163887289593,-0.6226086956521739,-0.28890532762923793,0.4166666666666667,-0.057895239630006104
807,-0.5384958444846624,-0.6026086956521738,-0.4862850635461512,0.4166666666666667,-0.05792803093092416
808,-0.16231422023330122,-0.23217391304347823,-0.4049977112930581,0.375,-0.049237932129826356
809,0.2884192299271735,0.4626086956521739,-0.342102468454072,0.20833333333333334,-0.07945503888883616
810,-0.31920024922428103,-0.11652173913043477,-0.16615343685093464,0.5833333333333334,-0.018998537978910546
811,0.48403019966939614,0.4843478260869564,0.7445229748333392,1.0,0.10800594087400736
812,0.09753674565476494,0.05391304347826086,0.36560813172032863,0.625,0.04939219520453009
813,0.2477693062514453,0.18956521739130433,0.5884131560329604,0.7916666666666666,0.13630104344212646
814,0.4539032904889847,0.47391304347826085,0.20706322229340454,0.375,0.03772063271536623
815,-0.31879039004395837,-0.3530434782608695,0.32355351209388,0.7916666666666666,0.03949989672191996
816,-0.23575441305631514,-0.20347826086956516,0.026269129882696512,0.5416666666666666,0.0035770575118465797
817,0.1905140704438339,0.23826086956521736,-0.3345700107894895,0.3333333333333333,-0.06485405830685381
818,-0.33936114413811996,-0.17391304347826084,-0.01089015242734438,0.5833333333333334,-0.0012629208910794388
819,0.5461012200081468,0.46173913043478254,0.10403611707472855,0.375,0.019142885218607367
820,-0.2696732771732155,-0.35826086956521735,0.3431777880977758,0.8333333333333334,0.06405839762296683
821,0.03238089448851442,-0.08086956521739129,0.27888006084834005,0.5833333333333334,0.034019702538347116
822,0.4819904101991614,0.5069565217391303,0.7409766246663115,0.8333333333333334,0.1089910388661223
823,0.6357708784180292,0.5982608695652173,0.6826589880124125,0.7083333333333334,0.0686489007247147
824,0.10667838736684672,0.16260869565217392,0.135525753665703,0.5,0.01937180430065122
825,-0.14885573294819954,-0.19652173913043475,-0.5223432115906587,0.2916666666666667,-0.07538143960144672
826,0.027617908269833843,0.06434782608695652,0.4624611409387822,0.75,0.08166818158899043
827,-0.0029767303070819956,0.0,-0.3240409595690578,0.375,-0.03960778124746693
828,-0.4029024040903946,-0.24086956521739128,-0.7251651250969632,0.041666666666666664,-0.102286809879793
829,0.20083348080026064,0.1034782608695652,0.29698904280724303,0.5416666666666666,0.04041636244034562
830,-0.23829194005170318,-0.2121739130434782,-0.08393979388902678,0.4166666666666667,-0.010204690438062164
831,0.4121642868695614,0.38608695652173913,0.6742200505601811,0.8333333333333334,0.12354673215088965
832,-0.33270534547025565,-0.31478260869565217,0.03903555716430011,0.5833333333333334,0.00621110691182614
833,-0.3013207396187652,-0.268695652173913,0.3855575970734128,0.7916666666666666,0.07164035337832647
834,0.5431273685970199,0.5130434782608695,0.3442736727114621,0.625,0.044598590718846004
835,0.5187263887441153,0.5695652173913043,0.5602708942045925,0.5416666666666666,0.06976246551844607
836,-0.19585016424529783,-0.2617391304347826,0.4451532614817835,0.7916666666666666,0.1061500970330715
837,-0.2730110078035246,-0.2617391304347826,0.3981672487571829,0.7083333333333334,0.09611969299996222
838,-0.14984841860055956,-0.07304347826086956,0.39764603474807064,0.75,0.06478042361299018
839,0.007827305485352529,-0.0017391304347826085,-0.22887741599811873,0.4166666666666667,-0.029486977004794423
840,0.2977047226565511,0.268695652173913,0.35129805171351075,0.5,0.052260001541020555
841,-0.5560923959609526,-0.6478260869565217,0.12737098326067173,0.5833333333333334,0.017511768736787243
842,0.10776073242934374,0.11826086956521738,0.12930021185888385,0.625,0.01720976612338052
843,-0.2308964008035299,-0.29304347826086957,0.11004373619597013,0.5833333333333334,0.016604329375752576
844,-0.02359658335812302,0.013913043478260868,-0.5956573896623449,0.25,-0.1238409149354826
845,0.20313043110607953,0.248695652173913,-0.23032013383108105,0.375,-0.030620176181708845
846,0.42200228489617997,0.368695652173913,-0.3681919723189773,0.16666666666666666,-0.06555679037685785
847,-0.1211174644832057,-0.13826086956521738,0.5635775795027346,0.8333333333333334,0.1550483051349539
848,-0.520959803394142,-0.58,0.05688301692506759,0.5,0.012047633912352924
849,-0.19248271793526278,-0.18086956521739128,-0.5111556817481863,0.16666666666666666,-0.07154835207973959
850,-0.35850837349546827,-0.3869565217391304,-0.27076953659485137,0.5,-0.054404400304071766
851,0.5187587257583957,0.5634782608695652,0.034382642538286115,0.4583333333333333,0.003842435947524153
852,0.25431311543874596,0.25130434782608696,0.28080393377377755,0.6666666666666666,0.0354381839592234
853,0.4230609012116107,0.40782608695652167,0.6568885876851167,0.75,0.11552652895222694
854,-0.23768723714380352,-0.1678260869565217,-0.2779684314913042,0.4166666666666667,-0.03664841933139074
855,0.4700293352385779,0.3556521739130434,0.30466903633641457,0.5416666666666666,0.04240167044580968
856,0.0863990129177227,0.06956521739130435,0.5543873632475245,0.7916666666666666,0.0827748801690306
857,0.08174379385252764,0.09130434782608696,-0.5334419772845285,0.16666666666666666,-0.08896778999208478
858,0.687411841916866,0.7217391304347825,0.3021117715157468,0.4166666666666667,0.042002232807810964
859,0.37235629168151213,0.3139130434782608,-0.1063147593400274,0.375,-0.02320837455144096
860,-0.09271939978024693,-0.0017391304347826085,0.23893100695716535,0.5416666666666666,0.02986682564187241
861,-0.5927349399938029,-0.5539130434782608,-0.5616995989097562,0.3333333333333333,-0.08406713307623279
862,0.41225832323949674,0.3652173913043478,0.3490243171128806,0.625,0.04587953303507997
863,0.255395185138911,0.21565217391304345,0.649464369988465,0.7083333333333334,0.15280055141343168
864,-0.48374288814456046,-0.4434782608695652,0.08184820595496942,0.6666666666666666,0.015523297825907681
865,0.039122463613812726,0.0608695652173913,0.5976461715421589,0.8333333333333334,0.2234599366678037
866,0.5579667323771276,0.5852173913043477,0.29390089685766413,0.625,0.04558527379632888
867,-0.02781110427790822,-0.08,0.13306253659941014,0.5833333333333334,0.028678305169791096
868,0.32109620356505475,0.3060869565217391,-0.13654677608594507,0.4166666666666667,-0.02989581599636498
869,0.06827556430517133,0.013913043478260868,0.5769966080748338,0.7916666666666666,0.14769404962482466
870,-0.5055325525194438,-0.3756521739130434,-0.2934651075324464,0.375,-0.04016543662548362
871,-0.537493073929794,-0.5243478260869565,-0.44224408318960945,0.4583333333333333,-0.051264098189085755
872,-0.1886487455320863,-0.11391304347826085,0.03678192931687133,0.625,0.0053415465587207285
873,0.18611539302351926,0.17130434782608694,0.4530279243174203,0.6666666666666666,0.07842743643011064
874,0.25294328927167753,0.35826086956521735,0.03481265092473503,0.5416666666666666,0.0034894895072855444
875,0.2918953139057834,0.2078260869565217,-0.2317346687346953,0.375,-0.027158976867064085
876,0.019388365655906625,-0.0008695652173913043,-0.2586598649101999,0.2916666666666667,-0.04521672347391739
877,0.25873923890250305,0.3104347826086956,-0.12192440906969539,0.4166666666666667,-0.02180595728346669
878,0.060660404581431814,0.10956521739130433,-0.4378509748278575,0.3333333333333333,-0.09331738216387579
879,-0.2733861476634674,-0.15304347826086956,-0.2514474068647916,0.5416666666666666,-0.03239653770638097
880,-0.1447179545916631,-0.11217391304347826,0.39479345026272605,0.7083333333333334,0.09166018907883879
881,-0.1333030389964908,-0.09217391304347824,0.43737493033683517,0.7083333333333334,0.09181970462840383
882,0.24217501576417938,0.2434782608695652,-0.44878011464323364,0.16666666666666666,-0.09296824662858108
